"filename", "language", "JavaScript", "TypeScript JSX", "TypeScript", "JSON with Comments", "MS SQL", "JSON", "Markdown", "XML", "PostCSS", "Diff", "comment", "blank", "total"
"/Users/user/Documents/BlueprintCAD/lib/cad/brep/fillet-chamfer.ts", "TypeScript", 0, 0, 394, 0, 0, 0, 0, 0, 0, 0, 131, 113, 638
"/Users/user/Documents/BlueprintCAD/lib/cad/brep/occt.ts", "TypeScript", 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 71, 56, 414
"/Users/user/Documents/BlueprintCAD/lib/cad/brep/opencascade.d.ts", "TypeScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"/Users/user/Documents/BlueprintCAD/lib/cad/brep/operations.test.ts", "TypeScript", 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 16, 93, 453
"/Users/user/Documents/BlueprintCAD/lib/cad/brep/operations.ts", "TypeScript", 0, 0, 382, 0, 0, 0, 0, 0, 0, 0, 180, 102, 664
"/Users/user/Documents/BlueprintCAD/lib/cad/brep/preview.ts", "TypeScript", 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 50, 63, 401
"/Users/user/Documents/BlueprintCAD/lib/cad/brep/topology.ts", "TypeScript", 0, 0, 575, 0, 0, 0, 0, 0, 0, 0, 162, 101, 838
"/Users/user/Documents/BlueprintCAD/lib/cad/constraint-solver.ts", "TypeScript", 0, 0, 630, 0, 0, 0, 0, 0, 0, 0, 172, 141, 943
"/Users/user/Documents/BlueprintCAD/lib/cad/dimension-annotations.ts", "TypeScript", 0, 0, 373, 0, 0, 0, 0, 0, 0, 0, 32, 63, 468
"/Users/user/Documents/BlueprintCAD/lib/cad/dimension-integration.tsx", "TypeScript JSX", 0, 366, 0, 0, 0, 0, 0, 0, 0, 0, 41, 28, 435
"/Users/user/Documents/BlueprintCAD/lib/cad/dimension-manager.ts", "TypeScript", 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 61, 48, 401
"/Users/user/Documents/BlueprintCAD/lib/cad/draft-analysis-helpers.ts", "TypeScript", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 36, 24, 150
"/Users/user/Documents/BlueprintCAD/lib/cad/draft-analysis.ts", "TypeScript", 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 60, 53, 462
"/Users/user/Documents/BlueprintCAD/lib/cad/drawing-exporters.ts", "TypeScript", 0, 0, 700, 0, 0, 0, 0, 0, 0, 0, 161, 113, 974
"/Users/user/Documents/BlueprintCAD/lib/cad/drawing-system.ts", "TypeScript", 0, 0, 626, 0, 0, 0, 0, 0, 0, 0, 88, 128, 842
"/Users/user/Documents/BlueprintCAD/lib/cad/edge-highlighter.ts", "TypeScript", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 45, 41, 251
"/Users/user/Documents/BlueprintCAD/lib/cad/exploded-view.ts", "TypeScript", 0, 0, 531, 0, 0, 0, 0, 0, 0, 0, 137, 107, 775
"/Users/user/Documents/BlueprintCAD/lib/cad/face-operations.ts", "TypeScript", 0, 0, 419, 0, 0, 0, 0, 0, 0, 0, 59, 91, 569
"/Users/user/Documents/BlueprintCAD/lib/cad/feature-tree.ts", "TypeScript", 0, 0, 531, 0, 0, 0, 0, 0, 0, 0, 109, 126, 766
"/Users/user/Documents/BlueprintCAD/lib/cad/gdt-symbols.ts", "TypeScript", 0, 0, 304, 0, 0, 0, 0, 0, 0, 0, 51, 38, 393
"/Users/user/Documents/BlueprintCAD/lib/cad/geometry-kernel.ts", "TypeScript", 0, 0, 453, 0, 0, 0, 0, 0, 0, 0, 49, 98, 600
"/Users/user/Documents/BlueprintCAD/lib/cad/geometry-picker.ts", "TypeScript", 0, 0, 315, 0, 0, 0, 0, 0, 0, 0, 71, 74, 460
"/Users/user/Documents/BlueprintCAD/lib/cad/interactive-drag.ts", "TypeScript", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 41, 40, 253
"/Users/user/Documents/BlueprintCAD/lib/cad/mate-solver.ts", "TypeScript", 0, 0, 436, 0, 0, 0, 0, 0, 0, 0, 94, 98, 628
"/Users/user/Documents/BlueprintCAD/lib/cad/mate-system.ts", "TypeScript", 0, 0, 412, 0, 0, 0, 0, 0, 0, 0, 102, 79, 593
"/Users/user/Documents/BlueprintCAD/lib/cad/optimized-solver.ts", "TypeScript", 0, 0, 688, 0, 0, 0, 0, 0, 0, 0, 125, 118, 931
"/Users/user/Documents/BlueprintCAD/lib/cad/pattern-features.ts", "TypeScript", 0, 0, 704, 0, 0, 0, 0, 0, 0, 0, 122, 129, 955
"/Users/user/Documents/BlueprintCAD/lib/cad/shell-integration.ts", "TypeScript", 0, 0, 476, 0, 0, 0, 0, 0, 0, 0, 85, 84, 645
"/Users/user/Documents/BlueprintCAD/lib/cad/shell-operation.ts", "TypeScript", 0, 0, 555, 0, 0, 0, 0, 0, 0, 0, 89, 111, 755
"/Users/user/Documents/BlueprintCAD/lib/cad/sketch-solver.ts", "TypeScript", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 8, 47, 216
"/Users/user/Documents/BlueprintCAD/lib/cad/sketch-tools.ts", "TypeScript", 0, 0, 623, 0, 0, 0, 0, 0, 0, 0, 149, 120, 892
"/Users/user/Documents/BlueprintCAD/lib/cad/solver-integration.ts", "TypeScript", 0, 0, 401, 0, 0, 0, 0, 0, 0, 0, 119, 84, 604
"/Users/user/Documents/BlueprintCAD/lib/cad/sweep-loft-integration.ts", "TypeScript", 0, 0, 422, 0, 0, 0, 0, 0, 0, 0, 92, 108, 622
"/Users/user/Documents/BlueprintCAD/lib/cad/sweep-loft.ts", "TypeScript", 0, 0, 664, 0, 0, 0, 0, 0, 0, 0, 130, 147, 941
"/Users/user/Documents/BlueprintCAD/lib/cad/video-exporter.ts", "TypeScript", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 65, 40, 271
"/Users/user/Documents/BlueprintCAD/lib/db.js", "JavaScript", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 207
"/Users/user/Documents/BlueprintCAD/lib/email-templates.js", "JavaScript", 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 276
"/Users/user/Documents/BlueprintCAD/lib/email-verification.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 95
"/Users/user/Documents/BlueprintCAD/lib/email.js", "JavaScript", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 19, 237
"/Users/user/Documents/BlueprintCAD/lib/folder-utils.js", "JavaScript", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 45, 293
"/Users/user/Documents/BlueprintCAD/lib/print-cost-config.js", "JavaScript", 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 202
"/Users/user/Documents/BlueprintCAD/lib/print-cost-estimator.js", "JavaScript", 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 81, 540
"/Users/user/Documents/BlueprintCAD/lib/print-cost-validator.js", "JavaScript", 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 350
"/Users/user/Documents/BlueprintCAD/lib/privacy-utils.js", "JavaScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 21, 140
"/Users/user/Documents/BlueprintCAD/lib/rate-limit.js", "JavaScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 20, 122
"/Users/user/Documents/BlueprintCAD/lib/stl-printability.js", "JavaScript", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 20, 133
"/Users/user/Documents/BlueprintCAD/lib/stl-utils.js", "JavaScript", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 35, 178
"/Users/user/Documents/BlueprintCAD/lib/stripe-utils.js", "JavaScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 12, 97
"/Users/user/Documents/BlueprintCAD/lib/thumbnailGenerator.js", "JavaScript", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 28, 191
"/Users/user/Documents/BlueprintCAD/lib/thumbnailGeneratorSimple.js", "JavaScript", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 26, 273
"/Users/user/Documents/BlueprintCAD/lib/ui/design-system.ts", "TypeScript", 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 10, 15, 158
"/Users/user/Documents/BlueprintCAD/lib/verification-middleware.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 7, 42
"/Users/user/Documents/BlueprintCAD/next.config.js", "JavaScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 13, 103
"/Users/user/Documents/BlueprintCAD/package-lock.json", "JSON", 0, 0, 0, 0, 0, 7376, 0, 0, 0, 0, 0, 1, 7377
"/Users/user/Documents/BlueprintCAD/package.json", "JSON", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 51
"/Users/user/Documents/BlueprintCAD/pages/_app.tsx", "TypeScript JSX", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/user/Documents/BlueprintCAD/pages/api/auth/[...nextauth].js", "JavaScript", 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 39, 259
"/Users/user/Documents/BlueprintCAD/pages/api/auth/disconnect.js", "JavaScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 14, 78
"/Users/user/Documents/BlueprintCAD/pages/api/auth/forgot-password.ts", "TypeScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 11, 16, 98
"/Users/user/Documents/BlueprintCAD/pages/api/auth/forgot-username.ts", "TypeScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 6, 13, 79
"/Users/user/Documents/BlueprintCAD/pages/api/auth/login.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 55
"/Users/user/Documents/BlueprintCAD/pages/api/auth/providers.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 53
"/Users/user/Documents/BlueprintCAD/pages/api/auth/register.js", "JavaScript", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 100
"/Users/user/Documents/BlueprintCAD/pages/api/auth/resend-verification.js", "JavaScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 85
"/Users/user/Documents/BlueprintCAD/pages/api/auth/reset-password.ts", "TypeScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 6, 14, 73
"/Users/user/Documents/BlueprintCAD/pages/api/auth/verify-email.js", "JavaScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 52
"/Users/user/Documents/BlueprintCAD/pages/api/cad/assemblies/[id].ts", "TypeScript", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 4, 25, 168
"/Users/user/Documents/BlueprintCAD/pages/api/cad/assemblies/index.ts", "TypeScript", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 2, 17, 131
"/Users/user/Documents/BlueprintCAD/pages/api/cad/files/[id].js", "JavaScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11, 72
"/Users/user/Documents/BlueprintCAD/pages/api/cad/files/[id]/metadata.ts", "TypeScript", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 13, 29, 168
"/Users/user/Documents/BlueprintCAD/pages/api/cad/files/[id]/reference.ts", "TypeScript", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 2, 11, 70
"/Users/user/Documents/BlueprintCAD/pages/api/cad/files/[id]/save.js", "JavaScript", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 114
"/Users/user/Documents/BlueprintCAD/pages/api/cad/files/[id]/versions.js", "JavaScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 73
"/Users/user/Documents/BlueprintCAD/pages/api/cad/files/index.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49
"/Users/user/Documents/BlueprintCAD/pages/api/cad/files/upload.js", "JavaScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 85
"/Users/user/Documents/BlueprintCAD/pages/api/cad/list.js", "JavaScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 69
"/Users/user/Documents/BlueprintCAD/pages/api/comments/[commentId]/reactions.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 3, 8, 51
"/Users/user/Documents/BlueprintCAD/pages/api/comments/on/[entityType]/[entityId].ts", "TypeScript", 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 13, 25, 194
"/Users/user/Documents/BlueprintCAD/pages/api/dashboard/activity.js", "JavaScript", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 163
"/Users/user/Documents/BlueprintCAD/pages/api/dashboard/stats.js", "JavaScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 106
"/Users/user/Documents/BlueprintCAD/pages/api/dashboard/storage.js", "JavaScript", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 108
"/Users/user/Documents/BlueprintCAD/pages/api/dashboard/trending.js", "JavaScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 53
"/Users/user/Documents/BlueprintCAD/pages/api/files/[file].ts", "TypeScript", 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 30, 31, 195
"/Users/user/Documents/BlueprintCAD/pages/api/folders/[id]/activity.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36
"/Users/user/Documents/BlueprintCAD/pages/api/folders/[id]/breadcrumb.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/user/Documents/BlueprintCAD/pages/api/folders/[id]/comments.ts", "TypeScript", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 2, 12, 92
"/Users/user/Documents/BlueprintCAD/pages/api/folders/[id]/index.ts", "TypeScript", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 4, 21, 138
"/Users/user/Documents/BlueprintCAD/pages/api/folders/[id]/members.ts", "TypeScript", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 5, 18, 114
"/Users/user/Documents/BlueprintCAD/pages/api/folders/[id]/members/[memberId].ts", "TypeScript", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 4, 18, 98
"/Users/user/Documents/BlueprintCAD/pages/api/folders/[id]/members/[memberId]/role.ts", "TypeScript", 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 18, 33, 167
"/Users/user/Documents/BlueprintCAD/pages/api/folders/[id]/move-folder.ts", "TypeScript", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 11, 24, 156
"/Users/user/Documents/BlueprintCAD/pages/api/folders/[id]/rename.ts", "TypeScript", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 7, 19, 106
"/Users/user/Documents/BlueprintCAD/pages/api/folders/index.ts", "TypeScript", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 6, 18, 116
"/Users/user/Documents/BlueprintCAD/pages/api/folders/move.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"/Users/user/Documents/BlueprintCAD/pages/api/folders/tree.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28
"/Users/user/Documents/BlueprintCAD/pages/api/forum/[id].ts", "TypeScript", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 8, 25, 121
"/Users/user/Documents/BlueprintCAD/pages/api/forum/stats.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 11, 65
"/Users/user/Documents/BlueprintCAD/pages/api/forum/threads.ts", "TypeScript", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 4, 17, 93
"/Users/user/Documents/BlueprintCAD/pages/api/invitations/[id].ts", "TypeScript", 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 3, 12, 79
"/Users/user/Documents/BlueprintCAD/pages/api/invitations/index.ts", "TypeScript", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 5, 41
"/Users/user/Documents/BlueprintCAD/pages/api/issues/[id]/update.js", "JavaScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 116
"/Users/user/Documents/BlueprintCAD/pages/api/issues/list.js", "JavaScript", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26, 162
"/Users/user/Documents/BlueprintCAD/pages/api/issues/submit.js", "JavaScript", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 135
"/Users/user/Documents/BlueprintCAD/pages/api/manufacturing-orders/create.js", "JavaScript", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 106
"/Users/user/Documents/BlueprintCAD/pages/api/messages.ts", "TypeScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 9, 21, 130
"/Users/user/Documents/BlueprintCAD/pages/api/messages/[username].ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 4, 10, 53
"/Users/user/Documents/BlueprintCAD/pages/api/messages/unread.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 31
"/Users/user/Documents/BlueprintCAD/pages/api/notifications/[id].js", "JavaScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 73
"/Users/user/Documents/BlueprintCAD/pages/api/notifications/index.js", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 45
"/Users/user/Documents/BlueprintCAD/pages/api/orders/checkout.js", "JavaScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 100
"/Users/user/Documents/BlueprintCAD/pages/api/orders/confirm.js", "JavaScript", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 143
"/Users/user/Documents/BlueprintCAD/pages/api/orders/download.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 91
"/Users/user/Documents/BlueprintCAD/pages/api/orders/my-orders.js", "JavaScript", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 136
"/Users/user/Documents/BlueprintCAD/pages/api/orders/refund.js", "JavaScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 119
"/Users/user/Documents/BlueprintCAD/pages/api/ownership-transfer/[requestId].ts", "TypeScript", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 27, 41, 238
"/Users/user/Documents/BlueprintCAD/pages/api/ownership-transfer/index.ts", "TypeScript", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 11, 19, 167
"/Users/user/Documents/BlueprintCAD/pages/api/projects/[id]/comments.js", "JavaScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 58
"/Users/user/Documents/BlueprintCAD/pages/api/projects/[id]/download.js", "JavaScript", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 151
"/Users/user/Documents/BlueprintCAD/pages/api/projects/[id]/index.js", "JavaScript", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 33, 229
"/Users/user/Documents/BlueprintCAD/pages/api/projects/[id]/like.js", "JavaScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 55
"/Users/user/Documents/BlueprintCAD/pages/api/projects/[id]/rename.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 8, 18, 107
"/Users/user/Documents/BlueprintCAD/pages/api/projects/[id]/restore-version.ts", "TypeScript", 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 7, 15, 83
"/Users/user/Documents/BlueprintCAD/pages/api/projects/[id]/upload-version.ts", "TypeScript", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 14, 26, 186
"/Users/user/Documents/BlueprintCAD/pages/api/projects/[id]/versions.ts", "TypeScript", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 4, 8, 56
"/Users/user/Documents/BlueprintCAD/pages/api/projects/estimate.js", "JavaScript", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 159
"/Users/user/Documents/BlueprintCAD/pages/api/projects/index.js", "JavaScript", 554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 55, 676
"/Users/user/Documents/BlueprintCAD/pages/api/projects/move.ts", "TypeScript", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 8, 18, 116
"/Users/user/Documents/BlueprintCAD/pages/api/projects/starred.js", "JavaScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 72
"/Users/user/Documents/BlueprintCAD/pages/api/quote/analyze.js", "JavaScript", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 134
"/Users/user/Documents/BlueprintCAD/pages/api/rename-move-history/[entityType]/[entityId].ts", "TypeScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"/Users/user/Documents/BlueprintCAD/pages/api/stats.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23
"/Users/user/Documents/BlueprintCAD/pages/api/tags/index.js", "JavaScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 105
"/Users/user/Documents/BlueprintCAD/pages/api/tags/seed.js", "JavaScript", 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 32, 315
"/Users/user/Documents/BlueprintCAD/pages/api/thumbnails/[file].ts", "TypeScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 12, 19, 91
"/Users/user/Documents/BlueprintCAD/pages/api/thumbnails/generate.ts", "TypeScript", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 12, 16, 90
"/Users/user/Documents/BlueprintCAD/pages/api/upload.js", "JavaScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 15, 122
"/Users/user/Documents/BlueprintCAD/pages/api/users/[username]/follow.js", "JavaScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 91
"/Users/user/Documents/BlueprintCAD/pages/api/users/[username]/followers.js", "JavaScript", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 156
"/Users/user/Documents/BlueprintCAD/pages/api/users/[username]/following-status.js", "JavaScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 61
"/Users/user/Documents/BlueprintCAD/pages/api/users/[username]/following.js", "JavaScript", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 157
"/Users/user/Documents/BlueprintCAD/pages/api/users/[username]/index.js", "JavaScript", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 170
"/Users/user/Documents/BlueprintCAD/pages/api/users/banner/[file].ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 2, 9, 42
"/Users/user/Documents/BlueprintCAD/pages/api/users/check-pending.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 37
"/Users/user/Documents/BlueprintCAD/pages/api/users/follow-request.js", "JavaScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 94
"/Users/user/Documents/BlueprintCAD/pages/api/users/follow-requests.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 34
"/Users/user/Documents/BlueprintCAD/pages/api/users/follow.js", "JavaScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 93
"/Users/user/Documents/BlueprintCAD/pages/api/users/following-list.js", "JavaScript", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 59
"/Users/user/Documents/BlueprintCAD/pages/api/users/profile-picture/[file].ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 2, 8, 41
"/Users/user/Documents/BlueprintCAD/pages/api/users/profile.ts", "TypeScript", 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 20, 33, 220
"/Users/user/Documents/BlueprintCAD/pages/api/users/search.ts", "TypeScript", 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 10, 13, 161
"/Users/user/Documents/BlueprintCAD/pages/api/users/update-privacy.js", "JavaScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 38
"/Users/user/Documents/BlueprintCAD/pages/transfer-requests.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/user/Documents/BlueprintCAD/patches/next+13.5.6.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1671, 0, 1, 1672
"/Users/user/Documents/BlueprintCAD/postcss.config.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/Users/user/Documents/BlueprintCAD/postcss.config.mjs", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/user/Documents/BlueprintCAD/public/file.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/public/globe.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/public/next.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/public/output.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 1627, 0, 168, 435, 2230
"/Users/user/Documents/BlueprintCAD/public/vercel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/public/window.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"/Users/user/Documents/BlueprintCAD/scripts/dev.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 33
"/Users/user/Documents/BlueprintCAD/tailwind.config.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26
"/Users/user/Documents/BlueprintCAD/tsconfig.json", "JSON with Comments", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 1, 61
"Total", "-", 16420, 37677, 40016, 60, 58, 7426, 497, 5, 1677, 1671, 11409, 15149, 132065
